checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,target
1.134488873141993,0.231016415466455,0.40316476834556836,-1.18437177233629,-0.46293616170703167,-0.7090571452850875,1.3363243362039936,0.9111636937614661,0.4458168724652134,-0.31635851969867956,1.0573852111760795,1.5660594415654843,2.17938196744,0.4518476973955491,2.01928656804742,0.9977990322930358,0.09581896074225985,-0.3986732965110581,1.164861518336989,-0.2002969563625057,0
1.134488873141993,-0.7781036520937225,-0.4984816784336582,-1.18437177233629,-0.5127716059929136,-0.7090571452850875,1.3363243362039936,0.9111636937614661,0.4458168724652134,-0.31635851969867956,1.0573852111760795,0.6119762308641449,0.3118847408956691,0.4518476973955491,0.12451364896807147,-0.7225441268328878,1.6202115180054826,-0.3986732965110581,1.164861518336989,-0.2002969563625057,0
-1.272002675947083,0.7355764492465436,-0.4984816784336582,-0.08140914621380267,0.07245813839129445,1.185370342117818,1.3363243362039936,0.9111636937614661,-0.998960029042423,-0.31635851969867956,1.0573852111760795,-0.3421069798371945,1.9125966493622384,0.4518476973955491,-1.7702592701112767,0.9977990322930358,0.09581896074225985,-0.3986732965110581,1.164861518336989,-0.2002969563625057,0
-0.4698388262507243,-0.7781036520937225,1.304811215124795,-1.18437177233629,-0.8245798587545803,-0.7090571452850875,0.5136092655419042,-0.8779375282105569,0.4458168724652134,-0.31635851969867956,0.15031456433385462,-1.296190190538534,1.0233122557696999,0.4518476973955491,0.12451364896807147,0.9977990322930358,-1.428573596520963,2.5083194905487387,-0.8584711437868132,-0.2002969563625057,0
1.134488873141993,1.2401364830266324,1.304811215124795,-0.8167175636287942,0.7758786999670197,1.185370342117818,1.3363243362039936,0.9111636937614661,0.4458168724652134,-0.31635851969867956,-0.7567560825083703,0.6119762308641449,0.22295630153641524,0.4518476973955491,0.12451364896807147,0.9977990322930358,1.6202115180054826,-0.3986732965110581,1.164861518336989,-0.2002969563625057,0
1.134488873141993,0.231016415466455,-0.4984816784336582,0.28624506249369314,0.07212141241638984,-0.0775813161507856,1.3363243362039936,-0.8779375282105569,0.4458168724652134,-0.31635851969867956,1.0573852111760795,0.6119762308641449,-0.3995427739783617,0.4518476973955491,0.12451364896807147,0.9977990322930358,0.09581896074225985,-0.3986732965110581,-0.8584711437868132,-0.2002969563625057,1
-1.272002675947083,0.231016415466455,-2.3017745719921114,-0.08140914621380267,0.23678041414474296,-0.7090571452850875,1.3363243362039936,0.016613082775454598,0.4458168724652134,-0.31635851969867956,1.0573852111760795,1.5660594415654843,-1.1109702888523925,-2.384864304190858,-1.7702592701112767,0.9977990322930358,0.09581896074225985,2.5083194905487387,-0.8584711437868132,-0.2002969563625057,1
-0.4698388262507243,-0.7781036520937225,-0.4984816784336582,0.28624506249369314,-0.16055623624269402,-0.7090571452850875,0.5136092655419042,-0.8779375282105569,-0.998960029042423,-0.31635851969867956,-1.6638267293505953,-1.296190190538534,-0.7552565314153771,0.4518476973955491,0.12451364896807147,-0.7225441268328878,0.09581896074225985,-0.3986732965110581,-0.8584711437868132,-0.2002969563625057,0
-1.272002675947083,-0.7781036520937225,-0.4984816784336582,0.28624506249369314,-0.6427478323060921,-0.7090571452850875,-0.30910580512018515,0.9111636937614661,-0.998960029042423,-0.31635851969867956,-1.6638267293505953,0.6119762308641449,-1.1109702888523925,-2.384864304190858,0.12451364896807147,-0.7225441268328878,0.09581896074225985,-0.3986732965110581,-0.8584711437868132,-0.2002969563625057,0
1.134488873141993,0.231016415466455,1.304811215124795,0.28624506249369314,-0.27908377940911594,1.185370342117818,1.3363243362039936,-0.8779375282105569,0.4458168724652134,-0.31635851969867956,-0.7567560825083703,0.6119762308641449,-0.13275745590060015,0.4518476973955491,0.12451364896807147,-0.7225441268328878,0.09581896074225985,-0.3986732965110581,-0.8584711437868132,-0.2002969563625057,0
-1.272002675947083,0.231016415466455,-1.4001281252128848,-0.44906335492129845,-0.6898894687927373,1.8168461712521198,1.3363243362039936,0.9111636937614661,0.4458168724652134,-0.31635851969867956,0.15031456433385462,0.6119762308641449,0.4008131802549229,-0.9665083033976546,0.12451364896807147,-0.7225441268328878,1.6202115180054826,-0.3986732965110581,1.164861518336989,-0.2002969563625057,1
-0.4698388262507243,1.2401364830266324,-0.4984816784336582,1.3892076886161806,-0.38178520175502123,-0.7090571452850875,0.5136092655419042,0.016613082775454598,0.4458168724652134,-0.31635851969867956,-1.6638267293505953,0.6119762308641449,-0.31061433461910787,0.4518476973955491,0.12451364896807147,0.9977990322930358,0.09581896074225985,2.5083194905487387,-0.8584711437868132,-0.2002969563625057,0
-0.4698388262507243,-0.7781036520937225,1.304811215124795,-1.18437177233629,-0.09523139711120016,-0.7090571452850875,-1.1318208757822745,-1.7724881391965683,0.4458168724652134,-0.31635851969867956,0.15031456433385462,-1.296190190538534,1.2011691344882076,-2.384864304190858,0.12451364896807147,0.9977990322930358,-1.428573596520963,2.5083194905487387,-0.8584711437868132,-0.2002969563625057,0
-0.4698388262507243,-0.7781036520937225,-2.3017745719921114,-0.08140914621380267,-0.14742392322141434,-0.7090571452850875,-1.1318208757822745,0.9111636937614661,-0.998960029042423,-0.31635851969867956,0.15031456433385462,-0.3421069798371945,-0.9331134101338848,0.4518476973955491,-1.7702592701112767,0.9977990322930358,0.09581896074225985,-0.3986732965110581,-0.8584711437868132,-0.2002969563625057,1
0.33232502344563436,-0.7781036520937225,-0.4984816784336582,-0.08140914621380267,-0.6676655544490331,1.8168461712521198,1.3363243362039936,0.016613082775454598,-0.998960029042423,-0.31635851969867956,1.0573852111760795,-1.296190190538534,1.7347397706437306,0.4518476973955491,0.12451364896807147,-0.7225441268328878,1.6202115180054826,-0.3986732965110581,1.164861518336989,-0.2002969563625057,0
